时间秒	晶中温度K	设定电流	电压差V	κ	时间常数
122	295.78525153469303	5e-05	0.2365353404455855	0.00010669276401077342	9.15343478357985
274	295.74720763590216	7.269540958964082e-05	0.5785788808340362	9.22022363112389e-05	9.230663554533978
426	295.8241128490996	6.757883512967143e-05	0.5066500738747572	9.099186496916443e-05	9.282237446449829
578	295.8480781955975	6.713386462667411e-05	0.5059276210554482	8.992570835614451e-05	9.34139556772144
730	295.8501022871087	6.673942421268854e-05	0.5059429487787741	8.886941558648437e-05	9.385195249450662
883	295.88328072355273	6.634629629101189e-05	0.5064175252680411	8.774313199155193e-05	9.445107085026123
1035	295.8473051935185	6.5924572577515e-05	0.5056017792090292	8.677108195021993e-05	9.497460791115333
1188	295.83758884109307	6.555835205027764e-05	0.5054714051946959	8.583187132070012e-05	9.539925739939703
1341	295.8162961899979	6.520257301103419e-05	0.5057860274255942	8.485004380904748e-05	9.592994925832288
1494	295.79057976964884	6.482855216528436e-05	0.5060510078393979	8.383552609811502e-05	9.65268161311551
1648	295.7352933281401	6.443979907278294e-05	0.5059559682533301	8.284878761680481e-05	9.704348841547809
1802	295.6785767860717	6.40593928526642e-05	0.5051650299064097	8.20018528016755e-05	9.743087451451727
1955	295.565624863728	6.373106572345396e-05	0.5056051970733729	8.109306298050195e-05	9.79494189326237
2109	295.48485126882593	6.337681623072226e-05	0.5054954484763594	8.021166923810852e-05	9.862956597710879
2264	295.3822597783897	6.303137712293198e-05	0.5054992694864321	7.933931269157125e-05	9.896472766337103
2418	295.2567308325455	6.26875839261382e-05	0.5059123388246416	7.841242528648194e-05	9.95577398059016
2572	295.1570465578542	6.232020856961603e-05	0.5054519526814598	7.756689724983309e-05	10.024888678567184
2727	294.9779697683702	6.198319532105559e-05	0.5045802879167754	7.686323250511187e-05	10.046697390715563
2882	294.82895353343275	6.170123019059912e-05	0.5063108138812087	7.590554061613487e-05	10.110899415267406
3037	294.6591704855545	6.131549286871132e-05	0.5046500095850298	7.520652811194225e-05	10.15968560383137
3192	294.4921725403872	6.10323486506512e-05	0.5058389060255477	7.43388191291143e-05	10.225231959032536
3348	294.32167638088566	6.0679077583655815e-05	0.5047209414958462	7.36438831910803e-05	10.265917989141107
3504	294.10900991433846	6.039462793611382e-05	0.5050332365257627	7.291043528083283e-05	10.300335472484642
3660	293.9181461269629	6.009292341291697e-05	0.5052513073551136	7.215308467553801e-05	10.356611766192422
3815	293.6929767498611	5.977982114925494e-05	0.5047182255237912	7.14790941299731e-05	10.416544143737797
3972	293.42634964292	5.9499747098685346e-05	0.5049034872386573	7.0785518396118e-05	10.444146625164779
4128	293.2139175651461	5.9210119394231884e-05	0.5043212304575844	7.017947775888856e-05	10.476428775354192
4284	292.9911130583163	5.8955905417043925e-05	0.505358136658493	6.9435887422449e-05	10.551360869289889
4441	292.75753059609485	5.864252805978772e-05	0.5044337173909803	6.882609943611442e-05	10.593188295534821
4598	292.49222571861776	5.83842401628396e-05	0.5045640430811489	6.820411849770241e-05	10.640776124214698
4755	292.23648328539906	5.811958246718073e-05	0.5052844900422452	6.749136563437614e-05	10.718394841173492
4912	291.9407531277112	5.7814863423288154e-05	0.5029486167995325	6.709633538272251e-05	10.720876369955201
5070	291.6969802826851	5.7645139852568546e-05	0.505204634035499	6.64056296410117e-05	10.76068956556362
5227	291.41467449261137	5.734744011735845e-05	0.5038323491169108	6.590113485032977e-05	10.797481775280048
5385	291.10779129923395	5.7128920074223826e-05	0.5037498504342109	6.541122972423595e-05	10.85025655841194
5542	290.8128160591661	5.69158926538549e-05	0.504093104453212	6.488073329589051e-05	10.864470162699932
5700	290.5184406016343	5.6684350583159855e-05	0.5045585490287574	6.429517315299976e-05	10.917293193073728
5858	290.2172713357626	5.642770575665009e-05	0.5031509916169322	6.389316161404148e-05	10.93913254593767
6016	289.890569041195	5.6250738524359226e-05	0.5038046630131192	6.341132727361945e-05	11.00483694234466
6175	289.5435317492098	5.6037937109360616e-05	0.5036521765725751	6.295222454722005e-05	11.025649446094066
6333	289.2664858970763	5.583439107110624e-05	0.5029084642955459	6.258873270845092e-05	11.044022302358995
6492	288.91514571222274	5.567270378979556e-05	0.5031325436854612	6.21997799048909e-05	11.0648944466092
6650	288.59029882613873	5.549912181824576e-05	0.5043949535568601	6.165847042553239e-05	11.141852019347668
6809	288.27265783862583	5.5256802066466284e-05	0.5027380508648891	6.132331412026784e-05	11.141280219107221
6968	287.919341669982	5.5106124693610245e-05	0.503367927362801	6.09137255564495e-05	11.19500851639813
7127	287.55007656982264	5.492146363405632e-05	0.5032966160941306	6.0515487957720595e-05	11.207545618828233
7286	287.235712070609	5.4741299065366625e-05	0.5025941672322124	6.020377297349171e-05	11.243746834972047
7445	286.857063558097	5.4599841191776124e-05	0.5036876326807548	5.976376538154845e-05	11.291624177661351
7605	286.5108204967394	5.4399603956850974e-05	0.5022842985573339	5.9492663683554314e-05	11.294726621869355
7764	286.165760317747	5.427576319274806e-05	0.5030418970924373	5.9133599465146676e-05	11.332805602395814
7923	285.7796104651101	5.4111411439144125e-05	0.502312929822944	5.8862082544707404e-05	11.3496126655463
8083	285.4286751325531	5.398668808997411e-05	0.5025873827997137	5.855975379842124e-05	11.403624388195098
8243	285.05508918913625	5.384754365937948e-05	0.5035372095205318	5.8149123537020296e-05	11.428139667722993
8403	284.7171231366894	5.3658078292784514e-05	0.50241089447995	5.78707566904597e-05	11.441523115915963
8563	284.3074246477731	5.3529180280431515e-05	0.501903687586048	5.765206540288964e-05	11.433125835451463
8723	283.9408048943349	5.342756751100495e-05	0.5023502952637201	5.7383058044674064e-05	11.435842974001163
8883	283.58478539646	5.330243791697453e-05	0.5018225509475984	5.717535064491145e-05	11.485620529713287
9043	283.1886213320711	5.320555628549709e-05	0.5032049550883732	5.681197009451085e-05	11.51587196316672
9203	282.8047436225068	5.3035850282922145e-05	0.5016288751118331	5.662824272278897e-05	11.510678609567828
9363	282.40570830659584	5.294967200975803e-05	0.5020027242706228	5.640311230254565e-05	11.54425603954924
9524	282.0134145716388	5.284394592100602e-05	0.5029574924972363	5.607221154091233e-05	11.591986753081093
9684	281.644649354376	5.268835026764941e-05	0.5008646969774124	5.5976127845679695e-05	11.576929606227333
9844	281.2581817315681	5.264284981808211e-05	0.5025580354782372	5.569196160022366e-05	11.619717634588385
10005	280.83358643351374	5.2508702053791586e-05	0.5019187654724273	5.547988593035894e-05	11.597012378922216
10165	280.46028941485315	5.240823922391213e-05	0.501512003262186	5.531334779587884e-05	11.627026820210798
10326	280.03776290776665	5.232917706348799e-05	0.50205079379437	5.508822084412651e-05	11.668585964681057
10487	279.62923009204627	5.2222189713132433e-05	0.5015737032307898	5.4916175992806815e-05	11.666908656648273
10647	279.2304121925716	5.214020097269812e-05	0.5012026197324569	5.4785180654955e-05	11.683046491772616
10808	278.8511375098086	5.207760902701312e-05	0.5023925630650858	5.452500715052023e-05	11.694156980238473
10969	278.4363899638344	5.195345545376668e-05	0.502463880021696	5.425844059123784e-05	11.745830858854589
11130	278.0446392278796	5.182591952955684e-05	0.5009040572685955	5.416127450607003e-05	11.688474335714748
11290	277.6322581389897	5.1779129372225254e-05	0.500867092152004	5.406830850671475e-05	11.718024589479969
11451	277.2634311777979	5.1734290406361376e-05	0.5008763754369941	5.397442670728362e-05	11.723179912096613
11612	276.8072676568479	5.1689011258611894e-05	0.5025217677110648	5.370445212161166e-05	11.746187571705459
11773	276.3822419701884	5.155915457565745e-05	0.5015160092257139	5.354293392232538e-05	11.758814070648386
11934	275.9784576133652	5.1481167720098325e-05	0.5017424931210489	5.3357767652381004e-05	11.79885349883072
12095	275.57878003416295	5.139169592765945e-05	0.5002330029926113	5.3333694861151405e-05	11.766436512133035
12256	275.14765660094474	5.137972569220153e-05	0.5009364880708989	5.32348212803622e-05	11.774839700078617
12417	274.7498802940969	5.1331676677473387e-05	0.5022441108793834	5.2997732753737435e-05	11.800791899745114
12579	274.32470924119997	5.1216869020831104e-05	0.5018032908015586	5.2808102444093695e-05	11.845314433931687
12740	273.921008046833	5.112475918851395e-05	0.5009526972441054	5.270845861254912e-05	11.797434930828521
12901	273.47519185223354	5.107612226469881e-05	0.5012910964933012	5.257357656725994e-05	11.791702127076038
13062	273.0731143250569	5.101030549865257e-05	0.5022153360269672	5.234244524947929e-05	11.866668226836032
13224	272.6738238183814	5.089767466596223e-05	0.4996902549333419	5.237566790746061e-05	11.838601540396008
13385	272.2494413329031	5.091344729821536e-05	0.5021055759909447	5.215685627354531e-05	11.864908160700791
13547	271.8290424715986	5.080658256549512e-05	0.49995052827108055	5.216284168326249e-05	11.835655200839858
13708	271.4242651975571	5.080909624151051e-05	0.5023985849441539	5.191458681711287e-05	11.926680737829798
13870	270.99578256900435	5.0687663035788014e-05	0.5000307858601661	5.1912226181586e-05	11.835473719557282
14031	270.56368537537116	5.068610264453826e-05	0.5014850293985529	5.175934979622318e-05	11.844628660717289
14192	270.1475523892897	5.0610999546131565e-05	0.5008650962844426	5.167076311959704e-05	11.861559876968707
14354	269.7281308747279	5.056727289194728e-05	0.5003392240753736	5.1636558932883685e-05	11.851711097219566
14515	269.31391413352645	5.055012797901414e-05	0.5023421368124796	5.139661287662231e-05	11.89641513379578
14676	268.8698232430705	5.043214699339192e-05	0.4998763236469619	5.1410202810748045e-05	11.862474404164496
14837	268.487105878277	5.04383854147496e-05	0.5021016760549504	5.119576189209081e-05	11.928949995139657
14999	268.0372845683602	5.033271328430744e-05	0.5003682666304307	5.115896664532571e-05	11.911710494818944
15161	267.61919658923006	5.0314187658512596e-05	0.49985518592427963	5.117462062199113e-05	11.856447997044684
15322	267.18104203055526	5.032147544419312e-05	0.501874864345836	5.09843088870022e-05	11.88676158702533
15483	266.7529959551335	5.0227394006430684e-05	0.5009922648338917	5.088417222369466e-05	11.893134008933396
15644	266.34448982956184	5.017762918724281e-05	0.49982538769873036	5.090275694787392e-05	11.887516516574255
15806	265.9146604547842	5.0186393114048404e-05	0.5015527455902428	5.074602375041795e-05	11.883804335656052
15967	265.5363050865806	5.010864744552737e-05	0.5004244629369503	5.070373411213292e-05	11.955647896383077
16129	265.06746690328765	5.008739171431418e-05	0.5008152468145026	5.0622131692653274e-05	11.857388240739661
16291	264.65682668966076	5.004660799419822e-05	0.501149521052014	5.0506831739705566e-05	11.864169362247555
16452	264.2140423750198	4.998917737233988e-05	0.5014595289726902	5.036070713142868e-05	11.913063670787281
16614	263.80264739114284	4.991637606435707e-05	0.500868531676636	5.0274205771174114e-05	11.908735383548919
16775	263.3551289506058	4.98730785103498e-05	0.4994791223093659	5.032752672590418e-05	11.889611576389555
16937	262.94565946901713	4.989907659880983e-05	0.5009080212538943	5.023712000289827e-05	11.83757707096689
17098	262.51902506833534	4.985382879633964e-05	0.500925291868165	5.014517892032918e-05	11.89118902520016
17260	262.1039033405177	4.980776338003937e-05	0.5001819816366101	5.012777229186957e-05	11.848785972100632
17421	261.6666833609923	4.979870175524254e-05	0.5013408751880237	4.999458557751949e-05	11.873293745514413
17583	261.24876688628	4.973206191531137e-05	0.5003852711892738	4.995694213356517e-05	11.847702434959283
17744	260.8043065535749	4.971291265045196e-05	0.5007073463578711	4.988726515971197e-05	11.896575242922697
17905	260.3889256814223	4.9677785668772586e-05	0.5006841217517628	4.98199466987115e-05	11.883340816899937
18067	259.9578024636959	4.964383485078706e-05	0.5001239604751836	4.9808476262920115e-05	11.857653939608161
18228	259.5492237853138	4.9637682121448267e-05	0.5015958373330877	4.9650835536594435e-05	11.899511418852718
18390	259.1090296756415	4.955865757045123e-05	0.4996996014252875	4.968159043669722e-05	11.837351414698768
18551	258.66476697714	4.957355163211851e-05	0.5013816088148095	4.95455914903921e-05	11.866572667933331
18712	258.26448791724977	4.950520199232721e-05	0.4995293271034182	4.9593098378188867e-05	11.860667109024153
18874	257.8475022433342	4.952851921261221e-05	0.501515610176654	4.94440777257255e-05	11.88035608940779
19035	257.4042615473683	4.945362351094524e-05	0.5011715468250589	4.932941081770997e-05	11.865957410654081
19197	256.986804714534	4.939578789121639e-05	0.4990754384618028	4.942166337282798e-05	11.833409616727334
19358	256.543144043855	4.94415207709243e-05	0.5016899457244576	4.925609828742111e-05	11.850827418716177
19520	256.11644754506295	4.9358178490777494e-05	0.5007263714845478	4.918552406811811e-05	11.868333231322229
19681	255.70659560260188	4.9322365133374457e-05	0.5000063656259158	4.918575998589783e-05	11.937616644462741
19843	255.2995589424866	4.9322051168646604e-05	0.5005029210682815	4.913718157139688e-05	11.898912152386888
20005	254.86509630333367	4.929726476682204e-05	0.5008822645238655	4.905153715641593e-05	11.82573326993138
20166	254.4323363306958	4.925382901328623e-05	0.5008571154391489	4.8968500398565286e-05	11.858961934960705
20327	254.00719144891818	4.921166699484026e-05	0.5006497572817454	4.8905835429753514e-05	11.84200172892885
20489	253.59057990453036	4.9179722486759206e-05	0.5006316605352311	4.884500016679481e-05	11.859475010574839
20650	253.1566096492584	4.914868699967548e-05	0.5001137451665502	4.8834808557579316e-05	11.822504454108563
20811	252.73597817048227	4.914309752773203e-05	0.5000368749151056	4.8832093016464014e-05	11.819748914884169
20973	252.30978897706115	4.914128548041069e-05	0.50121645615852	4.8714476393565026e-05	11.86124944635351
21134	251.87848833512936	4.908161611675045e-05	0.4997579358310732	4.873898721513286e-05	11.826947650828334
21296	251.45079406303594	4.9093501333016976e-05	0.5010549920311209	4.863727858176228e-05	11.822696141062274
21457	251.02792576895607	4.9041789898683876e-05	0.5008437892190868	4.8556233643710594e-05	11.846302533025701
21619	250.59530048284986	4.90004612667137e-05	0.5003954010336643	4.851879228967826e-05	11.7851211839477
21780	250.1465965289199	4.898109791735481e-05	0.5010662116821124	4.8416505882407876e-05	11.807900407347487
21941	249.74467141186383	4.8928957073515115e-05	0.5000879564235349	4.840885216957101e-05	11.837243491974577
22103	249.31336500087036	4.892465402515643e-05	0.5007153176342035	4.8340618980278215e-05	11.803462303307116
22265	248.8862827742516	4.888969486327361e-05	0.49960018315741855	4.8380228802646975e-05	11.778263451817578
22427	248.45943914408824	4.8909253517309503e-05	0.5016001845518249	4.822680941731348e-05	11.81221499064201
